0,-5.7817727169
-1.0545222562573085e+117,7.08890904147
5.435403442556522e+115,2.06385369404
1.3394941838588824e+115,2.74110632479
-2.2140247170099225e+116,-8.07513926699
-1.1816134656973609e+116,-10.5572790832
-1.2862854349711499e+114,-3.88349650082
2.9177755913225938e+116,2.04540009769
1.3386532899328481e+116,4.71704296813
-8.279378522867044e+113,-9.49672155365
-5.097748783147691e+114,-9.35954615456
-1.763959621911394e+114,-6.54481069173
-7.613849782603272e+116,-1.92323347791
-4.6819126731084413e+114,-8.94926040811
2.774939421534125e+115,2.19244754331
6.601328553872278e+115,2.58133903909
-1.7498878212268918e+114,-4.25988888038
1.5281377284167997e+117,-7.1196125108
2.2873946693520915e+115,2.02043136883
-1.0032128606443066e+117,-1.63945063919
1.3502996794716696e+117,-5.54826171471
-5.799539662614211e+116,-5.05829821995
1.0315504749560454e+117,-1.76543678201
-3.915784063787394e+115,-18.3498264692
3.772833900180701e+116,6.95619664386
-1.2132023538566867e+115,-10.2574482196
-8.642862582782366e+115,-7.91637139581
2.865500562774004e+115,4.14466239491
-4.656712059500608e+115,-6.59257403145
3.209951371251692e+116,3.59313630147
1.1603247057238789e+117,-1.90315885958
2.065430345061618e+115,5.19270925062
-4.277130082148387e+115,-8.73626872516
1.2187635920365428e+117,-2.07932272228
3.766573823120016e+116,1.13421704815
8.418779748743855e+112,-7.50286771975
8.138903054246065e+114,8.32247517065
1.0222526332688585e+115,1.463098085
-1.1527836677255567e+115,-5.94423744022
-1.0982106320215153e+116,-7.92664161386
8.078018160865018e+114,-7.1394856211
-8.240637869577129e+116,0.258690544741
-2.589043124028273e+114,-8.66924296755
1.0692832958566985e+117,-2.19212827943
-3.485298432654795e+116,-5.58755295644
-1.3712756885563769e+113,-4.70643627708
6.1392635366497805e+115,-1.63095294771
-2.8945037039380547e+116,-7.10076057085
-6.844843219820115e+114,-8.44001476948
-2.674753259341347e+114,-4.64822283585
-3.351675011623699e+115,-9.23255620535
1.5769113759809984e+114,2.78772019481
3.0347491299311623e+115,9.06102772311
1.1064251024201424e+114,0.646600604175
6.72327700928556e+115,2.10305184956
-5.238902836192313e+116,-8.1090650805
-9.378049507608698e+116,0.436818129096
1.5030436974740704e+117,-4.59715017859
5.488333968201471e+115,1.70911804352
1.8643750920137644e+116,3.1126731456
1.07581191039855e+116,-2.89998699792
-1.182679115494273e+114,0.501956743381
-1.8665608244906652e+115,-15.3160186461
8.799302236525235e+116,-7.77264245817
6.1751127574326805e+116,0.646667368439
1.0084837614428388e+117,1.08080646396
-1.4335591804903298e+115,-8.56475394362
2.8959797904362817e+115,2.09977601593
2.6528950402311435e+114,-0.390992674539
-1.3786207628040005e+117,10.9198526193
-8.123155289653548e+114,-9.85887564474
1.6063068404315338e+117,-5.9923731881
2.941248580273431e+114,0.16687067392
2.0733397746762632e+114,0.596948634492
1.4559652561625513e+115,4.20568030939
-3.294005485510212e+116,-5.9548885772
-7.702379863243072e+116,1.78042530213
-2.4018887546992666e+114,-10.4993403899
2.867378186344163e+113,-2.49872813637
-1.7198762406929933e+115,-8.44165259077
-8.53115077405471e+113,-10.4662045212
4.6658288277374164e+116,0.701761599061
-3.1560638211372676e+115,-9.73001927216
-4.071834212069049e+114,-7.96557634358
-1.8303287636540372e+116,-14.6644041217
-1.3083014908177705e+114,-9.8174224774
5.673130889710615e+116,-0.00623633404282
-1.9717760140909545e+116,-8.05519869136
1.9324319709522524e+114,2.43835934088
-5.2903717583722195e+113,-7.84936322737
-5.710019984481285e+112,-7.09794750974
-4.850236131998285e+115,-13.7297383983
-1.0344517269561856e+116,-15.0001721024
-2.245707412529966e+114,-10.3399176658
3.381714651636311e+115,4.15396064364
-7.364683734085742e+115,-11.9067187611
1.34632739193304e+117,-5.77242407714
-7.782631128462585e+112,-3.44286020187
-1.05732621220239e+115,-13.8299738486
-1.0610362295220078e+117,2.27519147391
